vehicle,motor_model,prop_diameter_in,battery,battery_capacity_mah,cells_s,total_mass_g,airframe_mass_g,propulsion_mass_g,total_cost_usd,hover_time_min,mission_feasible,mission_total_time_s,mission_total_energy_mah,mission_energy_remaining_mah,throttle_takeoff1,throttle_cruise1,throttle_takeoff2,throttle_cruise2,throttle_takeoff3,throttle_cruise3
TailSitter_Contra_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Amprius_SA88_24S1P_10Ah,10500,24,25858.4,19811.4,6047.0,5344.0,13.442956101764738,False,1025.487891666991,47332.21398255637,-36832.21398255637,40.0,40.0,83.0,69.5,40.0,40.0
TailSitter_Contra_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Amprius_SA88_24S2P_21Ah,21000,24,28304.4,19811.4,8493.0,7288.0,26.885912203529475,False,1026.068782599115,49054.27279881732,-28054.27279881732,40.0,40.0,84.0,70.5,40.0,40.0
TailSitter_Contra_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Grepow_NMC811_24S1P_87Ah,87000,24,45832.4,19811.4,26021.0,18778.120000000003,111.38449341462211,True,1028.803751401998,59757.0687402461,27242.931259753903,50.0,40.0,100.0,76.0,50.0,40.0
TailSitter_Contra_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Grepow_NMC811_24S2P_24Ah,24000,24,29943.4,19811.4,10132.0,7642.24,30.726756804033688,False,1026.7165662343998,49952.78817005716,-25952.78817005716,40.0,40.0,84.5,71.0,40.0,40.0
TailSitter_Contra_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Amprius_SA88_24S4P_42Ah,42000,24,33199.4,19811.4,13388.0,11176.0,53.77182440705895,False,1026.8469491898531,51799.58585349148,-9799.58585349148,41.0,40.0,94.0,72.0,41.0,40.0
TailSitter_Contra_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Amprius_SA88_24S6P_63Ah,63000,24,38093.4,19811.4,18282.0,15064.0,80.65773661058843,True,1027.136719192729,54681.552827893356,8318.447172106644,44.5,40.0,100.0,73.5,44.5,40.0
TailSitter_Contra_Balanced_OptWing,M50C35_PRO_EEE_34kv,30.0,Grepow_NMC811_small_24S4P_48Ah,48000,24,36475.4,19811.4,16664.0,11884.48,61.453513608067375,False,1027.0662600106816,53706.31736595929,-5706.317365959287,43.0,40.0,100.0,73.0,43.0,40.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,YANGDA_XTurbo_24S_44Ah,44000,24,40863.9,20193.9,20670.0,25087.0,51.8410174981116,False,20232.882901197307,2003201.7440424005,-1959201.7440424005,58.0,45.5,100.0,100.0,58.0,45.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,TATTU_NEO_24S_30Ah,30000,24,45033.9,20193.9,24840.0,22955.98,30.859382302431865,False,20232.339014327717,2003714.8982342975,-1973714.8982342975,62.0,48.0,100.0,100.0,62.0,48.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,MAD_24S_55Ah_solid_state,55000,24,44701.9,20193.9,24508.0,26659.0,57.1673475092832,False,20232.900043311918,2003620.8659291384,-1948620.8659291384,61.5,47.5,100.0,100.0,61.5,47.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,MAD_24S_100Ah_solid_state,100000,24,58338.9,20193.9,38145.0,34327.0,71.31603932105008,False,20233.230073569353,2005213.929310717,-1905213.929310717,72.5,56.5,100.0,100.0,72.5,56.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,12Sx2_series_24S_66Ah,66000,24,49433.9,20193.9,29240.0,29140.6,59.53946133008288,False,20233.37975814151,2004135.3752151292,-1938135.3752151292,64.0,50.0,100.0,100.0,64.0,50.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,12Sx4_2P2S_24S_132Ah,132000,24,70833.9,20193.9,50640.0,40994.2,71.01028051518536,False,20233.154894669908,2006940.2506093078,-1874940.2506093078,82.5,64.0,100.0,100.0,82.5,64.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Farasis_24S1P_53Ah,53000,24,49734.9,20193.9,29541.0,18151.0,47.40553761057419,False,20232.81521153,2004215.746405511,-1951215.746405511,64.5,50.5,100.0,100.0,64.5,50.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Farasis_24S2P_106Ah,106000,24,71435.9,20193.9,51242.0,19015.0,56.320314792005746,False,20233.63906880384,2006960.6744716063,-1900960.6744716063,83.5,64.0,100.0,100.0,83.5,64.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,ZYE_UltraHV_24S_66Ah,66000,24,49033.9,20193.9,28840.0,19785.0,60.22389191973596,False,20232.86943928881,2004124.8172451963,-1938124.8172451963,64.0,50.0,100.0,100.0,64.0,50.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Grepow_TARBG_24S_30Ah,30000,24,37378.9,20193.9,17185.0,22589.78,39.91320086105533,False,20232.273544499207,2002887.9251795132,-1972887.9251795132,54.0,44.0,100.0,100.0,54.0,44.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Amprius_SA08_24S1P_11Ah,11050,24,30733.9,20193.9,10540.0,21927.0,19.126578701205073,False,20232.49378993771,2002217.1801020943,-1991167.1801020943,48.0,40.5,100.0,100.0,48.0,40.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Amprius_SA08_24S2P_22Ah,22100,24,33433.9,20193.9,13240.0,26567.0,34.17327891353292,False,20232.273321782515,2002481.772862549,-1980381.772862549,50.5,42.0,100.0,100.0,50.5,42.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Amprius_SA88_24S1P_10Ah,10500,24,30480.9,20193.9,10287.0,19231.0,18.375127384931734,False,20232.127764042427,2002213.1067475278,-1991713.1067475278,48.0,40.5,100.0,100.0,48.0,40.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Amprius_SA88_24S2P_21Ah,21000,24,32926.9,20193.9,12733.0,21175.0,33.146335524759664,False,20231.90826819104,2002475.0076325226,-1981475.0076325226,50.0,42.0,100.0,100.0,50.0,42.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Grepow_NMC811_24S1P_87Ah,87000,24,50454.9,20193.9,30261.0,32665.120000000003,76.25889496181915,False,20232.93551127093,2004306.0051790124,-1917306.0051790124,64.5,51.0,100.0,100.0,64.5,51.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Grepow_NMC811_24S2P_24Ah,24000,24,34565.9,20193.9,14372.0,21529.239999999998,35.48477343172979,False,20232.411381067905,2002582.8304177755,-1978582.8304177755,51.5,42.5,100.0,100.0,51.5,42.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Amprius_SA88_24S4P_42Ah,42000,24,37821.9,20193.9,17628.0,25063.0,54.9948012971641,False,20232.663946125085,2002895.4475109898,-1960895.4475109898,54.5,44.0,100.0,100.0,54.5,44.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Amprius_SA88_24S6P_63Ah,63000,24,42715.9,20193.9,22522.0,28951.0,69.79125455418493,False,20232.70466968771,2003407.7044486545,-1940407.7044486545,60.5,46.5,100.0,100.0,60.5,46.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15L_KV43,47.0,Grepow_NMC811_small_24S4P_48Ah,48000,24,41097.9,20193.9,20904.0,25771.48,56.10908707313953,False,20232.279172600945,2003291.9422068987,-1955291.9422068987,58.5,46.0,100.0,100.0,58.5,46.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,YANGDA_XTurbo_24S_44Ah,44000,24,42812.4,20306.4,22506.0,32887.0,52.18511209575969,False,1032.6016836281156,67138.74864161528,-23138.748641615282,51.5,43.5,100.0,85.5,51.5,43.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,TATTU_NEO_24S_30Ah,30000,24,46982.4,20306.4,26676.0,30755.98,31.408530134117616,False,1033.3660968287836,70345.58708892191,-40345.58708892191,54.0,45.5,100.0,88.5,54.0,45.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,MAD_24S_55Ah_solid_state,55000,24,46650.4,20306.4,26344.0,34459.0,58.1438306874218,False,1033.3984002735808,69972.39692638937,-14972.396926389367,53.5,45.5,100.0,88.0,53.5,45.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,MAD_24S_100Ah_solid_state,100000,24,60287.4,20306.4,39981.0,42127.0,73.62482480184237,True,1042.096963281232,82078.43333956391,17921.56666043609,64.5,50.0,100.0,98.5,64.5,50.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,12Sx2_series_24S_66Ah,66000,24,51382.4,20306.4,31076.0,36940.6,60.93426100997663,False,1034.687865089657,74018.89223093525,-8018.892230935249,57.0,47.0,100.0,92.0,57.0,47.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,12Sx4_2P2S_24S_132Ah,132000,24,72782.4,20306.4,52476.0,48794.2,74.60293745212536,False,20233.415644968718,2006615.0525111358,-1874615.0525111358,71.5,55.0,100.0,100.0,71.5,55.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,Farasis_24S1P_53Ah,53000,24,51683.4,20306.4,31377.0,25951.0,48.527577301731135,False,1035.316368942403,74060.2000714836,-21060.200071483603,57.5,47.0,100.0,92.0,57.5,47.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,Farasis_24S2P_106Ah,106000,24,73384.4,20306.4,53078.0,26815.0,59.22066025487006,False,20234.003092510527,2006637.5309993667,-1900637.5309993667,72.0,55.0,100.0,100.0,72.0,55.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,ZYE_UltraHV_24S_66Ah,66000,24,50982.4,20306.4,30676.0,27585.0,61.614354882790394,False,1034.5209200121087,73551.36987935989,-7551.369879359889,57.0,47.0,100.0,91.5,57.0,47.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,Grepow_TARBG_24S_30Ah,30000,24,39327.4,20306.4,19021.0,30389.78,39.774109594419436,False,1031.823000724266,64209.15421840144,-34209.15421840144,49.5,42.0,100.0,84.0,49.5,42.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,Amprius_SA08_24S1P_11Ah,11050,24,32682.4,20306.4,12376.0,29727.0,16.3946587537092,False,1029.982587085034,59345.57730142332,-48295.57730142332,46.0,40.0,100.0,82.5,46.0,40.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,Amprius_SA08_24S2P_22Ah,22100,24,35382.4,20306.4,15076.0,34367.0,32.7893175074184,False,1030.3540466265204,62424.88618910824,-40324.88618910824,47.5,40.0,100.0,83.5,47.5,40.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,Amprius_SA88_24S1P_10Ah,10500,24,32429.4,20306.4,12123.0,27031.0,15.578635014836797,False,1029.6411975399844,59328.13659296151,-48828.13659296151,46.0,40.0,100.0,82.5,46.0,40.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,Amprius_SA88_24S2P_21Ah,21000,24,34875.4,20306.4,14569.0,28975.0,31.157270029673594,False,1030.7918089152017,60957.622539614626,-39957.622539614626,47.0,40.0,100.0,83.0,47.0,40.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,Grepow_NMC811_24S1P_87Ah,87000,24,52403.4,20306.4,32097.0,40465.12,78.10677004440049,True,1034.9880458940536,74710.33938706112,12289.660612938882,58.0,47.5,100.0,92.5,58.0,47.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,Grepow_NMC811_24S2P_24Ah,24000,24,36514.4,20306.4,16208.0,29329.239999999998,35.05365672641689,False,1031.0267416981776,62541.672102039774,-38541.672102039774,48.0,40.5,100.0,83.5,48.0,40.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,Amprius_SA88_24S4P_42Ah,42000,24,39770.4,20306.4,19464.0,32863.0,54.87595723577916,False,1031.923003554387,65312.09993247508,-23312.09993247508,49.5,42.0,100.0,84.5,49.5,42.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,Amprius_SA88_24S6P_63Ah,63000,24,44664.4,20306.4,24358.0,36751.0,70.62409494726094,False,1032.8593885299185,68440.0236038399,-5440.023603839902,52.5,44.5,100.0,86.5,52.5,44.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XL_KV38,52.0,Grepow_NMC811_small_24S4P_48Ah,48000,24,43046.4,20306.4,22740.0,33571.479999999996,56.519667746509846,False,1032.1480335822532,67243.18645921255,-19243.18645921255,51.5,44.0,100.0,85.5,51.5,44.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,YANGDA_XTurbo_24S_44Ah,44000,24,45461.4,20531.4,24930.0,37387.0,56.48267008985879,False,1029.6192163522285,56945.85494573337,-12945.854945733372,50.5,40.0,100.0,76.0,50.5,40.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,TATTU_NEO_24S_30Ah,30000,24,49631.4,20531.4,29100.0,35255.979999999996,35.790039838557654,False,1030.9866704041085,59431.71914823085,-29431.719148230848,52.5,42.0,100.0,78.0,52.5,42.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,MAD_24S_55Ah_solid_state,55000,24,49299.4,20531.4,28768.0,38959.0,66.21812018340395,False,1031.05493990887,59352.8404274589,-4352.8404274588975,52.5,41.5,100.0,78.0,52.5,41.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,MAD_24S_100Ah_solid_state,100000,24,62936.4,20531.4,42405.0,46627.0,85.33143799505334,True,1032.1362547622784,68933.64644429807,31066.353555701935,58.5,49.0,100.0,84.0,58.5,49.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,12Sx2_series_24S_66Ah,66000,24,54031.4,20531.4,33500.0,41440.6,70.06470246559935,True,1031.2095712468797,62830.10932732887,3169.8906726711284,54.5,44.5,100.0,80.5,54.5,44.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,12Sx4_2P2S_24S_132Ah,132000,24,75431.4,20531.4,54900.0,53294.2,86.64450235352061,True,1033.1748195185123,79277.19495502122,52722.805044978784,65.5,53.5,100.0,89.5,65.5,53.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,Farasis_24S1P_53Ah,53000,24,54332.4,20531.4,33801.0,30451.0,55.83055223333182,False,1031.6580254749852,62854.07012832974,-9854.070128329739,55.0,44.5,100.0,80.5,55.0,44.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,Farasis_24S2P_106Ah,106000,24,76033.4,20531.4,55502.0,31315.0,68.78023874065671,True,1034.1870469439014,79333.54691175648,26666.45308824352,65.5,53.5,100.0,89.5,65.5,53.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,ZYE_UltraHV_24S_66Ah,66000,24,53631.4,20531.4,33100.0,32085.0,70.79176667165834,True,1030.6073389497453,62806.42812253396,3193.5718774660418,54.5,44.5,100.0,80.5,54.5,44.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,Grepow_TARBG_24S_30Ah,30000,24,41976.4,20531.4,21445.0,34889.78,38.51091142490372,False,1029.396625187195,54639.03567954045,-24639.03567954045,48.0,40.0,98.0,73.5,48.0,40.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,Amprius_SA08_24S1P_11Ah,11050,24,35331.4,20531.4,14800.0,34227.0,14.184852374839537,False,1028.0472534466478,51291.01324589395,-40241.01324589395,44.0,40.0,94.0,70.0,44.0,40.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,Amprius_SA08_24S2P_22Ah,22100,24,38031.4,20531.4,17500.0,38867.0,28.369704749679073,False,1027.9594913385204,52976.67430123384,-30876.67430123384,46.0,40.0,95.5,71.5,46.0,40.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,Amprius_SA88_24S1P_10Ah,10500,24,35078.4,20531.4,14547.0,31531.0,13.478818998716303,False,1027.7084313091555,51274.237353588804,-40774.237353588804,44.0,40.0,94.0,70.0,44.0,40.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,Amprius_SA88_24S2P_21Ah,21000,24,37524.4,20531.4,16993.0,33475.0,26.957637997432606,False,1028.1980599721878,52503.52453665656,-31503.524536656558,45.5,40.0,95.5,71.0,45.5,40.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,Grepow_NMC811_24S1P_87Ah,87000,24,55052.4,20531.4,34521.0,44965.12,89.97670702768666,True,1031.3503205046236,63592.38852570595,23407.611474294048,55.0,45.0,100.0,81.0,55.0,45.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,Grepow_NMC811_24S2P_24Ah,24000,24,39163.4,20531.4,18632.0,33829.24,30.808729139922978,False,1028.3338913779216,53430.18670650881,-29430.186706508808,46.5,40.0,96.5,72.0,46.5,40.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,Amprius_SA88_24S4P_42Ah,42000,24,42419.4,20531.4,21888.0,37363.0,53.91527599486521,False,1029.0699996192445,55013.44098291963,-13013.44098291963,48.5,40.0,98.5,74.0,48.5,40.0
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,Amprius_SA88_24S6P_63Ah,63000,24,47313.4,20531.4,26782.0,41251.0,80.23548761916292,True,1030.3589410025277,58092.1055510637,4907.894448936298,51.5,40.5,100.0,77.0,51.5,40.5
TailSitter_Contra_Balanced_OptWing,TMOTOR_U15XXL_KV29,62.0,Grepow_NMC811_small_24S4P_48Ah,48000,24,45695.4,20531.4,25164.0,38071.479999999996,61.617458279845955,False,1029.9094528656133,56958.25773497003,-8958.25773497003,50.5,40.0,100.0,76.0,50.5,40.0
TailSitter_Contra_Big_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,YANGDA_XTurbo_24S_44Ah,44000,24,40150.1,21580.1,18570.0,7800.0,60.62166559459259,False,989.4217762032522,61021.87320949078,-17021.873209490783,55.0,42.5,92.0,80.5,55.0,42.5
TailSitter_Contra_Big_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,TATTU_NEO_24S_30Ah,30000,24,44320.1,21580.1,22740.0,5668.98,36.1799553991028,False,990.1360091012234,63529.047753317485,-33529.047753317485,57.0,46.5,93.5,81.0,57.0,46.5
TailSitter_Contra_Big_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,MAD_24S_55Ah_solid_state,55000,24,43988.1,21580.1,22408.0,9372.0,67.00649961822383,False,990.0666136231773,63468.20143431904,-8468.201434319039,57.0,46.0,93.5,81.0,57.0,46.0
TailSitter_Contra_Big_OptWing,HOBBYWING_H13MD_coaxial_axis,54.0,MAD_24S_100Ah_solid_state,100000,24,57625.1,21580.1,36045.0,17040.0,82.8029205028609,True,989.9358564637532,75264.74613994027,24735.253860059733,64.5,55.0,96.5,83.0,64.5,55.0
